region,region_code,province,province_code,city,city_code,barangay,barangay_code,pct_area_flood_hazard_100yr_low,pct_area_flood_hazard_100yr_med,pct_area_flood_hazard_100yr_high,pct_area_flood_hazard_25yr_low,pct_area_flood_hazard_25yr_med,pct_area_flood_hazard_25yr_high,pct_area_flood_hazard_5yr_low,pct_area_flood_hazard_5yr_med,pct_area_flood_hazard_5yr_high,pct_area_landslide_hazard_low,pct_area_landslide_hazard_med,pct_area_landslide_hazard_high,rwi_mean,rwi_median,community_centre_count,community_centre_nearest,shelter_count,shelter_nearest,fire_station_count,fire_station_nearest,hospital_pop_reached_pct_5min,hospital_pop_reached_pct_15min,hospital_pop_reached_pct_30min,hospital_count,hospital_nearest,doh_brgy_health_station_nearest,doh_brgy_health_station_count,doh_rural_health_unit_count,doh_rural_health_unit_nearest,doh_hospital_count,doh_hospital_nearest,town_hall_count,town_hall_nearest,kindergarten_count,kindergarten_nearest,school_count,school_nearest,college_count,college_nearest,university_count,university_nearest,avg_rad_max,telephone_count,telephone_nearest,download_speed,upload_speed,latency,drinking_water_count,drinking_water_nearest,water_mill_count,water_mill_nearest,water_tower_count,water_tower_nearest,water_works_count,water_works_nearest,water_well_count,water_well_nearest,sanitary_dump_station_count,sanitary_dump_station_nearest,toilet_count,toilet_nearest,waste_basket_count,waste_basket_nearest,wastewater_plant_count,wastewater_plant_nearest,google_bldgs_density,google_bldgs_pct_built_up_area,pop_count_total,pop_count_max,pop_density_max,brgy_total_area,brgy_distance_to_coast,pct_area_bare_sparse_vegetation,pct_area_builtup,pct_area_cropland,pct_area_mangroves,pct_area_permanent_water_bodies,pct_area_tree_cover,project_noah_hazards_uuid,project_noah_hazards_date,tm_relative_wealth_index_uuid,tm_relative_wealth_index_date,osm_poi_amenity_uuid,osm_poi_amenity_date,mapbox_health_facility_brgy_isochrones_uuid,mapbox_health_facility_brgy_isochrones_date,osm_poi_health_uuid,osm_poi_health_date,geoportal_doh_poi_health_uuid,geoportal_doh_poi_health_date,nighttime_lights_uuid,nighttime_lights_date,ookla_internet_speed_uuid,ookla_internet_speed_date,osm_poi_sanitation_uuid,osm_poi_sanitation_date,google_open_buildings_uuid,google_open_buildings_date,worldpop_population_uuid,worldpop_population_date,brgy_geography_uuid,brgy_geography_date,esa_worldcover_uuid,esa_worldcover_date,null_columns,has_flood_hazard,has_landslide_hazard,has_hazard,city_barangay,geometry,risk_score,hazard_exposure_score,vulnerability_score,risk_score_category,hazard_exposure_score_category,vulnerability_score_category
Region XI,PH110000000,Davao del Sur,PH112400000,Davao City,PH112402000,Catigan,PH112402032,5.7322,3.2456,2.2688,4.482,1.9528,1.7573,3.425,1.5133,1.2078,6.6447,12.7733,0.9112,0.4563854754441143,0.4623176964939095,0.0,8694.290247536572,0.0,917.2447680413924,0.0,4787.109068143291,0.0,15.48,91.52,0.0,10000.0,952.9572345437788,0.0,0.0,10000.0,0.0,3572.124777139603,0.0,927.5405224446164,1.0,0.0,12.0,0.0,0.0,6614.15318770686,0.0,8151.785283769053,1.0705373287200928,0.0,10000.0,83.50729019157411,36.323447494124906,0.3339393963553138,0.0,10000.0,0.0,10000.0,0.0,10000.0,0.0,10000.0,0.0,10000.0,0.0,10000.0,0.0,769.0941421673668,0.0,10000.0,0.0,10000.0,0.0001201400309296,0.6301756200128895,3196.20849609375,12.37925624847412,580.3179931640625,23.2927,3546.7298569260533,0.05,0.4,1.2,0.0,0.0,100.1,PNHZD000061,2015-01-01,TMRWI001699,2022-01-01,OSMPA001BD7,2022-01-01,MBISO0002A2,2022-01-01,OSMPH001BD7,2022-01-01,GPDPH00005F,2013-01-01,NTLGT0022B5,2022-01-01,OOKIS000B51,2022-01-01,OSMPS001DE1,2022-01-01,GOBLG00005F,2023-01-01,WDPOP0045AD,2020-01-01,BGEOG000061,2003-01-01,ESAWC00005F,2021-01-01,[],1,1,1,Davao City_Catigan,"POLYGON ((125.414560342 7.01578385300007, 125.415482924 7.01602218700003, 125.416013409 7.01628358500005, 125.416259431 7.01679869400004, 125.416536206 7.01705240400003, 125.416836045 7.01692939300006, 125.417397283 7.01680638200003, 125.418073844 7.01646041300006, 125.418850351 7.01639890800004, 125.419227072 7.01666799400004, 125.419619169 7.01671412400003, 125.420188095 7.01670643500006, 125.420542636 7.01678953600003, 125.421450902 7.01742725500003, 125.42317081 7.01773645200007, 125.42365393 7.01810362300006, 125.424504222 7.01791037500004, 125.424968017 7.01721468200003, 125.425625061 7.01700210900003, 125.426516455 7.01667489600004, 125.427151721 7.01644169000002, 125.429026227 7.01607451900003, 125.429876519 7.01634506600004, 125.431016682 7.01673156200008, 125.431751025 7.01725333200005, 125.432504693 7.01806497400003, 125.433432283 7.01806497400003, 125.43374148 7.01760117800006, 125.434553122 7.01756252900003, 125.436698176 7.01707940900008, 125.438495383 7.01661561300006, 125.440543813 7.01582329600006, 125.442070473 7.01590059500006, 125.443287936 7.01605519400005, 125.4443508 7.01572667200003, 125.44535569 7.01439326000008, 125.447384795 7.01433528600006, 125.44993567 7.01443191000004, 125.450986325 7.01469209300007, 125.451644486 7.01549642100002, 125.453116413 7.00897683200003, 125.453042714 7.00898731600006, 125.452953892 7.00898462300006, 125.452864 7.00897682700003, 125.452774163 7.00896450900007, 125.452683793 7.00894935600007, 125.45259401 7.00893251400004, 125.452504227 7.00891567100007, 125.452415569 7.00889940700006, 125.452324654 7.00888255100006, 125.452237251 7.00885612100007, 125.452160816 7.00881171700007, 125.452091894 7.00875439000004, 125.45202587 7.00869144000006, 125.451918512 7.00858352900002, 125.451777589 7.00847759600004, 125.451617421 7.00838385800006, 125.451467451 7.00834385300004, 125.451293309 7.00832756400007, 125.451137807 7.00832292200005, 125.451046149 7.00832076200004, 125.450955071 7.00831747800004, 125.450864027 7.00831136600004, 125.450774163 7.00830130800006, 125.450684898 7.00828843000005, 125.45059566 7.00827329000003, 125.450506437 7.00825701900004, 125.450417792 7.00823962300007, 125.448226241 7.00732890700004, 125.448271203 7.00487857200005, 125.457534398 7.00803976300006, 125.458156253 7.00440200400004, 125.458150032 7.00439747900003, 125.457708501 7.00453258200002, 125.458523016 7.00247653400004, 125.458134938 7.00233115800006, 125.457157225 7.00214499600003, 125.44896623 7.00094212600004, 125.45321888 6.98583109600003, 125.45472083 6.98511649800002, 125.453249557 6.98447730200007, 125.453223179 6.98424092100004, 125.44944866 6.98343261200006, 125.448792602 6.98275581500008, 125.440586462 6.98512929700007, 125.438510287 6.98715950300004, 125.433139792 6.98955675300005, 125.41936346 6.99525637100004, 125.419130017 6.99677503600003, 125.412481782 6.99734970100008, 125.412168323 6.99911799300003, 125.411808537 6.99919875500007, 125.41164955 6.99910194600005, 125.411261855 6.99896409300004, 125.410871963 6.99844730300003, 125.409979568 6.99722638600002, 125.408276354 6.99669190400004, 125.4030655 6.99558160000004, 125.4015643 6.99662520000004, 125.3996614 6.99706270000007, 125.3968636 6.99800260000006, 125.3916499 6.99933630000004, 125.3900787 7.00022310000003, 125.3854849 7.00371940000002, 125.384680267 7.00470706500005, 125.38228407 7.00603828500004, 125.381130345 7.00736950600003, 125.37966977 7.00731166400004, 125.378727467 7.00861873100007, 125.377458422 7.00943545200005, 125.374705806 7.01268688300007, 125.372698506 7.01521925100008, 125.369829176 7.02040687300007, 125.368323092 7.02033143700004, 125.368293977 7.02138116500004, 125.371250628 7.02175022800003, 125.372381569 7.02484645000004, 125.373103784 7.02682274700004, 125.376435045 7.02665863700002, 125.3775573 7.02613985800002, 125.379062452 7.02573046600003, 125.381622658 7.02499217900004, 125.382744582 7.02477391800005, 125.383866505 7.02455565400004, 125.384769618 7.02428268800003, 125.386055571 7.02417374800007, 125.386658775 7.02399400500008, 125.38758772 7.02409218900004, 125.387996144 7.02463084700003, 125.388658461 7.02455442600007, 125.389435409 7.02442705800007, 125.390034041 7.02466905800003, 125.391613411 7.02525495300006, 125.392543201 7.02496200600007, 125.393982466 7.02475821600007, 125.39445373 7.02398126800006, 125.394810362 7.02330621400006, 125.395205204 7.02259295100004, 125.395751164 7.02204248500004, 125.396736141 7.02196076300004, 125.397556626 7.02220684900004, 125.398514245 7.02212511700003, 125.399445041 7.02152427700003, 125.400513386 7.02018580400005, 125.401280339 7.01928439300002, 125.402566804 7.01865631100003, 125.404153757 7.01846542700002, 125.405494597 7.01816520000005, 125.406643878 7.01791956900007, 125.407519856 7.01740066600007, 125.409139323 7.01717978700003, 125.410387535 7.01651747100004, 125.412346144 7.01629896100007, 125.412676736 7.01602218700003, 125.413061145 7.01589917600006, 125.413276414 7.01587611100007, 125.41376077 7.01585304700006, 125.414560342 7.01578385300007))",55.92804221846322,44.32977252467184,68.00609161230548,3 - High,2 - Medium,2 - Medium
Region XI,PH110000000,Davao del Sur,PH112400000,Davao City,PH112402000,Barangay 27-C (Pob.),PH112402160,25.8344,1.8175,0.0,20.2877,0.4392,0.0,12.1116,0.0367,0.0,0.0,0.0,0.0,0.6795610495589642,0.7045096168875957,0.0,1042.3240154472298,0.0,822.0286486119122,1.0,0.0,100.0,100.0,100.0,0.0,430.01512106698885,0.0,1.0,0.0,398.8406920236757,1.0,0.0,0.0,149.64316963523254,0.0,687.9608364182841,0.0,131.55177159750735,0.0,653.058531905883,0.0,588.2427499517954,,0.0,179.1972371140295,25651.046006258068,4238.473388739002,14.524656429155504,0.0,304.0217121444344,0.0,10000.0,0.0,1467.1537297440718,0.0,1065.713022478444,0.0,2756.0205813153666,0.0,10000.0,1.0,0.0,0.0,2340.0038107319574,0.0,10000.0,0.0019784028393153,52.3226027123604,3100.44384765625,222.12538146972656,,0.3128,0.0,0.16,90.88,0.0,0.0,1.79,7.14,PNHZD000062,2015-01-01,TMRWI00176B,2022-01-01,OSMPA001BD8,2022-01-01,MBISO000315,2022-01-01,OSMPH001BD8,2022-01-01,GPDPH000060,2013-01-01,NTLGT0022B6,2022-01-01,OOKIS000B4F,2022-01-01,OSMPS001DE2,2022-01-01,GOBLG000060,2023-01-01,WDPOP0045AC,2020-01-01,BGEOG000062,2003-01-01,ESAWC000060,2021-01-01,"['avg_rad_max', 'pop_density_max']",1,0,1,Davao City_Barangay 27-C (Pob.),"POLYGON ((125.627069375 7.07358059700005, 125.627056742 7.07354822700006, 125.626901133 7.07353661800005, 125.626884345 7.07372370900004, 125.6268953 7.07372438700003, 125.626926215 7.07373105200003, 125.626973259 7.07374438200003, 125.626997453 7.07375371500007, 125.627024337 7.07377238400005, 125.627049879 7.07379772300004, 125.6270687 7.07382306300002, 125.627078111 7.07384040100004, 125.627099627 7.07390975700002, 125.62712114 7.07395910500003, 125.627137277 7.07400712000003, 125.627149376 7.07402179000007, 125.627157441 7.07402712400005, 125.627165506 7.07402979000005, 125.627174914 7.07402978900006, 125.627181634 7.07402578600005, 125.627192384 7.07401511400008, 125.627196414 7.07399644000003, 125.62719641 7.07397776600004, 125.627195065 7.07396709600005, 125.627186995 7.07393641900006, 125.627162794 7.07388307000002, 125.627141279 7.07382171700004, 125.627135901 7.07381104700005, 125.627111696 7.07373902500007, 125.627107661 7.07372168600006, 125.627091525 7.07367633800004, 125.627071151 7.07359644000007, 125.627069375 7.07358059700005))",6.164601203909416,18.048315479210483,15.755608625230451,1 - Low,1 - Low,1 - Low
Region XI,PH110000000,Davao del Sur,PH112400000,Davao City,PH112402000,Manambulan,PH112402068,11.5754,7.1234,2.1008,0.0281,0.0412,0.809,0.0329,0.0386,0.6908,0.3915,0.4353,0.0252,0.5128823194105836,0.519112367962085,0.0,2305.27012269266,0.0,864.1329837550368,0.0,9195.091484794042,0.0,8.41,93.67,0.0,4086.6979412114847,0.0,1.0,0.0,4968.971135780692,0.0,4109.799722737387,1.0,0.0,0.0,3244.3804017379493,1.0,0.0,0.0,2257.080328260332,0.0,1642.0546280203694,1.5255131721496582,0.0,8431.27823698017,334.74247953114826,51.81220165078325,0.898170350177801,0.0,10000.0,0.0,10000.0,0.0,3901.006881050048,0.0,10000.0,0.0,10000.0,0.0,10000.0,0.0,3656.337940753886,0.0,10000.0,0.0,10000.0,0.0002708182531464,1.5770143844620512,3729.9697265625,19.806819915771484,776.3566284179688,7.7238,9756.082019629855,0.01,0.51,0.26,0.0,0.0,100.0,PNHZD000063,2015-01-01,TMRWI0016CC,2022-01-01,OSMPA001BD9,2022-01-01,MBISO0002C5,2022-01-01,OSMPH001BD9,2022-01-01,GPDPH000061,2013-01-01,NTLGT0022B7,2022-01-01,OOKIS000B4E,2022-01-01,OSMPS001DE3,2022-01-01,GOBLG000061,2023-01-01,WDPOP0045AB,2020-01-01,BGEOG000063,2003-01-01,ESAWC000061,2021-01-01,[],1,1,1,Davao City_Manambulan,"POLYGON ((125.443282072 7.11290861000003, 125.444919398 7.11264144300003, 125.446338727 7.11213304100005, 125.44676042 7.11193634100005, 125.447058179 7.11155213500007, 125.447570514 7.11108374100007, 125.448756679 7.10948698100003, 125.450079709 7.10761649000005, 125.451341197 7.10657504500006, 125.453960118 7.10664454600004, 125.45673578 7.10662473600007, 125.45851929 7.10663848300004, 125.459415239 7.10664964200004, 125.461043636 7.10666893000007, 125.461948818 7.10678962100008, 125.463366937 7.10674436100004, 125.464913736 7.10671906300007, 125.466728502 7.10672238200004, 125.468493011 7.10671551800004, 125.46854709 7.10395180100005, 125.468600142 7.10032959400007, 125.468611625 7.09957822600006, 125.468631659 7.09826744900005, 125.468653542 7.09611188400004, 125.46866073 7.09522916800006, 125.464150337 7.09500117200002, 125.458009056 7.09475014700007, 125.452812793 7.09453775000003, 125.452846518 7.09173307900005, 125.44425573 7.09111076600005, 125.444266285 7.09023430500002, 125.442336324 7.09021263400007, 125.442385026 7.08919905200003, 125.442253129 7.08916331800003, 125.442146429 7.08915740700007, 125.441996578 7.08915756400006, 125.441858239 7.08918661600006, 125.441703204 7.08924668000003, 125.441612759 7.08931468600002, 125.441538614 7.08937713200004, 125.44146344 7.08945691900004, 125.441360084 7.08953492500007, 125.441267097 7.08960179800005, 125.44120584 7.08965971600003, 125.441127492 7.08970152400008, 125.441062145 7.08970015900007, 125.440986434 7.08968486300006, 125.440933469 7.08965467400003, 125.440869153 7.08961388900002, 125.440800086 7.08955642600006, 125.440660327 7.08942006600006, 125.440556061 7.08933142500007, 125.440456882 7.08926616800005, 125.440364445 7.08921735900003, 125.440300231 7.08919472900004, 125.440143734 7.08915172300004, 125.440048564 7.08914098000003, 125.439973276 7.08916777400003, 125.439659874 7.08929344600006, 125.439421439 7.08941672000003, 125.439215846 7.08954579500005, 125.439127227 7.08962271300004, 125.439018712 7.08970482000007, 125.438964056 7.08974740400004, 125.43885738 7.08977783000006, 125.438779037 7.08976128900002, 125.438687054 7.08973374800007, 125.438592333 7.08970538600005, 125.438509579 7.08968406100007, 125.43843648 7.08966562600006, 125.438348443 7.08965290900005, 125.438276444 7.08965521500005, 125.438055173 7.08974330500007, 125.437878662 7.08981472600004, 125.43766995 7.08983951800008, 125.437583146 7.08985031700007, 125.437489748 7.08987236700005, 125.437382238 7.08988678200006, 125.437299219 7.08990480100005, 125.437214586 7.08995518800003, 125.437124455 7.08999078100004, 125.437033198 7.09001939900003, 125.436941773 7.09003803100006, 125.436805441 7.09001028600005, 125.436718262 7.08998421800004, 125.436655075 7.08995551600003, 125.43653954 7.08990142800008, 125.436433459 7.08983725300004, 125.436293577 7.08975646700003, 125.436209991 7.08973141800004, 125.436130784 7.08973658300005, 125.436058923 7.08978404500004, 125.436012597 7.08984315000004, 125.435959143 7.08987167700008, 125.435893787 7.08986500400005, 125.435831884 7.08986884600006, 125.435777004 7.08990337500006, 125.435710028 7.08995677400003, 125.435673477 7.09002588900006, 125.435644422 7.09009122300006, 125.435621141 7.09015871400004, 125.43558853 7.09021405800007, 125.435526965 7.09025765000007, 125.435519226 7.09026185600004, 125.435452064 7.09028058800004, 125.435357198 7.09027390100005, 125.435276195 7.09025491000006, 125.43520235 7.09023484300008, 125.435055301 7.09016797500004, 125.434943576 7.09013036700003, 125.434825942 7.09007191800004, 125.43482011 7.09007012400002, 125.434714347 7.09003130200006, 125.434662459 7.09001535400006, 125.434607101 7.09000147100005, 125.434531196 7.08998437700006, 125.434488029 7.08998357500008, 125.434425869 7.08997370600002, 125.434343651 7.08999173900003, 125.434243663 7.09001974400007, 125.434155174 7.09001752600005, 125.434040834 7.09001045600007, 125.433958595 7.09000996200007, 125.433895797 7.09000614800004, 125.433778986 7.09000109100003, 125.433658205 7.09000079500004, 125.433565861 7.08997854900002, 125.433491331 7.08992225200007, 125.433404317 7.08987752700005, 125.433318842 7.08983043200004, 125.433251167 7.08980683300007, 125.433183044 7.08978609300004, 125.433085542 7.08975640800003, 125.433028783 7.08973024500006, 125.432884054 7.08967938000006, 125.432754841 7.08963269700007, 125.432680197 7.08961069800006, 125.432610016 7.08960423200006, 125.432528223 7.08960854600002, 125.432424071 7.08962048800004, 125.432370716 7.08964470000007, 125.432329023 7.08964947500005, 125.43229074 7.08965242200003, 125.432232305 7.08966307600002, 125.432148803 7.08967760300004, 125.432055938 7.08969497600003, 125.431973869 7.08972387600005, 125.431917398 7.08975203100005, 125.431857365 7.08978209200006, 125.431343434 7.08972536700003, 125.430944671 7.08966929100006, 125.431740415 7.10035377300005, 125.432277819 7.10756735000007, 125.432464226 7.11007241700003, 125.432490052 7.11302053500003, 125.433977527 7.11302053500003, 125.436372 7.11302053500003, 125.439173221 7.11300899100007, 125.441411581 7.11313671900007, 125.443282072 7.11290861000003))",29.99348496274221,27.88620538567854,57.08066689418146,2 - Medium,2 - Medium,2 - Medium
Region XI,PH110000000,Davao del Sur,PH112400000,Davao City,PH112402000,Daliaon Plantation,PH112402041,5.7589,1.6822,3.4558,4.7739,1.4203,3.0922,3.3963,1.1359,2.4936,4.1664,16.9259,7.0837,0.4254351091079628,0.4345154865203356,0.0,6955.055785286812,0.0,840.4908488860393,0.0,10000.0,0.0,0.0,3.91,0.0,8964.593434681847,1268.3766841879583,0.0,0.0,10000.0,0.0,8986.552602674114,1.0,0.0,0.0,3140.966679220518,2.0,0.0,0.0,7342.145903230426,0.0,5974.30703823491,0.9476745128631592,0.0,10000.0,,,,0.0,10000.0,0.0,10000.0,0.0,9095.537647491985,0.0,10000.0,0.0,10000.0,0.0,10000.0,0.0,4244.239667359879,0.0,10000.0,0.0,10000.0,0.0002025988539462,0.9260721240749774,2108.27099609375,14.170741081237791,367.3875122070313,10.4038,10000.0,0.0,0.67,1.29,0.0,0.0,100.03,PNHZD000064,2015-01-01,TMRWI00169A,2022-01-01,OSMPA001BDA,2022-01-01,MBISO0002AB,2022-01-01,OSMPH001BDA,2022-01-01,GPDPH000062,2013-01-01,NTLGT0022B8,2022-01-01,OOKIS000B4D,2022-01-01,OSMPS001DE4,2022-01-01,GOBLG000062,2023-01-01,WDPOP0045AA,2020-01-01,BGEOG000064,2003-01-01,ESAWC000062,2021-01-01,"['download_speed', 'upload_speed', 'latency']",1,1,1,Davao City_Daliaon Plantation,"POLYGON ((125.424028627 7.09132664900005, 125.424390006 7.09127680400007, 125.424109903 7.09046159700006, 125.422765218 7.08367514100007, 125.421613329 7.08357909300003, 125.421479156 7.08290870700006, 125.421162089 7.08010967000007, 125.4207948 7.08028456900007, 125.420466864 7.08019712000004, 125.42009083 7.07947566000007, 125.419548642 7.07956748200007, 125.4193169 7.08031954900002, 125.419058923 7.08038513700006, 125.419063296 7.08001347500004, 125.418958356 7.07975987100002, 125.418639165 7.07955873700007, 125.418092604 7.07951501200006, 125.417616003 7.07923080000006, 125.416981993 7.07871484700007, 125.415867887 7.07830642300007, 125.414747035 7.07795857300005, 125.413909616 7.07761072200003, 125.412904714 7.07755918800007, 125.411912695 7.07692790400006, 125.411101043 7.07687637000004, 125.410212091 7.07674753600003, 125.40963234 7.07638680200006, 125.409348906 7.07585858400006, 125.408459954 7.07585858400006, 125.407699835 7.07618066800006, 125.406488799 7.07638680200006, 125.405767331 7.07638680200006, 125.405136046 7.07624508500004, 125.404826845 7.07591011800002, 125.40377041 7.07594876800005, 125.402662441 7.07570398400003, 125.401631772 7.07612913500003, 125.400729936 7.07603895200003, 125.400240368 7.07538190000002, 125.399377183 7.07522730000005, 125.396942228 7.07482791500007, 125.396478427 7.07418374700006, 125.395924442 7.07346227900007, 125.395048373 7.07283099400007, 125.39377292 7.07214817600004, 125.393064335 7.07182609200004, 125.391402382 7.07150400800003, 125.39062938 7.07065370600003, 125.389572944 7.07013837100004, 125.389160677 7.06999665400002, 125.38909626 7.06967457000007, 125.388104241 7.06964880400005, 125.387163755 7.06951997000004, 125.386506704 7.06913346900006, 125.385785236 7.06877273500004, 125.384355182 7.06868255200004, 125.383723898 7.06868255200004, 125.383041079 7.06863101800008, 125.382628812 7.06855371800003, 125.381430659 7.06851506800007, 125.381057042 7.06794820000005, 125.381075817 7.06644313000004, 125.38095985 7.06629816400005, 125.380753718 7.06612050400002, 125.380375257 7.06573163400003, 125.379890494 7.06519451400004, 125.379479216 7.06471195600005, 125.379163066 7.06427289500004, 125.378988713 7.06385637100004, 125.378742923 7.06358890300004, 125.378542528 7.06340508500006, 125.378187883 7.06338465100004, 125.37793368 7.06348242600006, 125.377664768 7.06353309400003, 125.377326623 7.06341274700003, 125.377177047 7.06333187000007, 125.376987416 7.06291517100004, 125.376961785 7.06255689200003, 125.376870937 7.06202311800007, 125.376655694 7.06152525500005, 125.376319694 7.06122904800003, 125.375767686 7.06091567800007, 125.375284509 7.06066699800004, 125.374730728 7.06035982800006, 125.374179854 7.06004646900004, 125.373548458 7.05969882600004, 125.373200198 7.05957270500005, 125.370433453 7.06092225300006, 125.369177376 7.06477738200005, 125.369196411 7.06502643700003, 125.369249899 7.06537428900003, 125.369415907 7.06559278300006, 125.369715084 7.06579865500004, 125.370038584 7.06595956000007, 125.370259158 7.06611307200007, 125.370410266 7.06620754200003, 125.370748232 7.06634259700007, 125.371246534 7.06655808700003, 125.371464755 7.06671892400004, 125.371616588 7.06693951700004, 125.371751285 7.06735842000006, 125.371723037 7.06753963800003, 125.371790013 7.06780281100003, 125.371855291 7.06797321700003, 125.372115849 7.06832908200005, 125.372315105 7.06851345400003, 125.372554662 7.06878142100004, 125.372837196 7.06900632900005, 125.373024423 7.06920244100007, 125.37319218 7.06941699400005, 125.373482251 7.06962728400004, 125.37364321 7.06984232500002, 125.373922888 7.07006946300004, 125.37425079 7.07038028300008, 125.374397464 7.07060647200007, 125.374618705 7.07089119500006, 125.374723345 7.07103659900002, 125.374801406 7.07108725500007, 125.374815722 7.07125934200008, 125.374811818 7.07144027100003, 125.374792621 7.07190040300003, 125.374905747 7.07223196600006, 125.37507252 7.07252738000005, 125.375337755 7.07277867000005, 125.375566969 7.07305952400003, 125.375877394 7.07350417800006, 125.376061377 7.07401299600002, 125.376146512 7.07445847900004, 125.376227697 7.07481003800006, 125.376286241 7.07497584200007, 125.376317524 7.07524200200004, 125.376368108 7.07568935500006, 125.376400577 7.07632256500005, 125.376517563 7.07666265400007, 125.376606118 7.07692041700005, 125.376674824 7.07718134800007, 125.376694825 7.07753730000007, 125.376824535 7.07766941600005, 125.376933638 7.07791327300004, 125.377005184 7.07835916800008, 125.376995099 7.07872213000007, 125.377014486 7.07908203500006, 125.377171856 7.07940618300006, 125.377445751 7.07964399700006, 125.377655456 7.07980756100005, 125.377793992 7.08014450200005, 125.377864376 7.08040714800006, 125.377985312 7.08074841300004, 125.37826557 7.08120742500006, 125.378679531 7.08156389800007, 125.378865374 7.08187423100003, 125.379098994 7.08225862700004, 125.379332902 7.08252652400006, 125.379389668 7.08269909400008, 125.379507843 7.08294192300002, 125.379604468 7.08309515200006, 125.379711208 7.08344021400006, 125.379843482 7.08387322400006, 125.379973598 7.08411166500002, 125.380140211 7.08432789800003, 125.380339477 7.08451226700004, 125.380589575 7.08461294800003, 125.380947048 7.08468148200007, 125.381308819 7.08472235300007, 125.381557233 7.08482188300007, 125.381874871 7.08500081000005, 125.382121484 7.08510880200004, 125.382214841 7.08511212500002, 125.3823964 7.08512380200006, 125.382617001 7.08527617600004, 125.382809311 7.08547403800003, 125.382866679 7.08564378600005, 125.382905894 7.08600278400007, 125.382860789 7.08645300700005, 125.382816226 7.08681218400005, 125.382812935 7.08708247500004, 125.382829408 7.08726363500006, 125.382881204 7.08733321900007, 125.382900703 7.08735889000008, 125.382924212 7.08738064800002, 125.382982694 7.08741241700005, 125.383040038 7.08744473800004, 125.383131312 7.08747970800005, 125.383325027 7.08751584000004, 125.383566588 7.08757400700006, 125.383721024 7.08762835600004, 125.383950595 7.08764849500005, 125.38407758 7.08767934500003, 125.384249066 7.08777460700003, 125.384355091 7.08785329000005, 125.384440613 7.08798886000005, 125.384538039 7.08807649400006, 125.384661887 7.08817913200005, 125.384672616 7.08827426400006, 125.384671046 7.08840319000007, 125.384788078 7.08860076100007, 125.384868417 7.08874362400007, 125.384968827 7.08891159800004, 125.385134015 7.08910575700003, 125.385308667 7.08931303100008, 125.385497046 7.08950858500003, 125.3856406 7.08961992900004, 125.385802644 7.08970037900002, 125.385980554 7.08973293800006, 125.386162362 7.08972425600007, 125.386253622 7.08971398200003, 125.386339932 7.08969177400007, 125.386397783 7.08963587700003, 125.386492707 7.08960358800005, 125.386333314 7.09009606000007, 125.386904985 7.09058178700008, 125.388496594 7.09095385100005, 125.389819489 7.09105720200006, 125.390997693 7.09140859600006, 125.392878685 7.09140859600006, 125.393354101 7.09178066100003, 125.394470294 7.09171865000008, 125.395400455 7.09198736300004, 125.397198767 7.09233875700005, 125.398190938 7.09293819500004, 125.399038418 7.09328958900005, 125.399927239 7.09331025900002, 125.400816059 7.09287618400003, 125.401601529 7.09244210900005, 125.40257303 7.09219406600005, 125.403441181 7.09235942800006, 125.404123299 7.09318623700005, 125.404908768 7.09397170700004, 125.405735578 7.09388902600006, 125.406645068 7.09372366400004, 125.40763724 7.09353763200005, 125.408216007 7.09370299400007, 125.40850539 7.09399237700006, 125.408774104 7.09415773900002, 125.409249519 7.09370299400007, 125.410407053 7.09275216200007, 125.411709278 7.09215272500006, 125.412908153 7.09231808700002, 125.413983005 7.09221473600007, 125.414312288 7.09219854200006, 125.41524389 7.09215272500006, 125.415781317 7.09204937400006, 125.416380754 7.09136725600007, 125.416844664 7.09113349800003, 125.417299503 7.09128303400007, 125.417561192 7.09142634000006, 125.417854033 7.09161326000003, 125.418078337 7.09173164300006, 125.418402332 7.09186248700007, 125.418682712 7.09180018000006, 125.418894555 7.09161949100007, 125.419268395 7.09155095300002, 125.419536314 7.09154472200004, 125.419847847 7.09161949100007, 125.42005346 7.09172541200007, 125.420308917 7.09178771900002, 125.420570605 7.09182510300008, 125.421008596 7.09165920800007, 125.421374362 7.09145126200002, 125.42182297 7.09127057300003, 125.422122042 7.09125188100006, 125.422439806 7.09134534100002, 125.422689033 7.09135780200006, 125.423243563 7.09137026400003, 125.423480328 7.09138272500007, 125.423717094 7.09137649400003, 125.424028627 7.09132664900005))",61.973980726410545,45.79558775411307,73.07281302461988,3 - High,2 - Medium,3 - High
